Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2015-02-24 00:00:00-05:00,175.8326907733812,176.60725406136027,175.5328618729351,176.40736389160156,72472300,0.0,0.0,0.0
2015-02-25 00:00:00-05:00,176.28238518753076,176.76544341498254,175.9159263454377,176.2574005126953,73061700,0.0,0.0,0.0
2015-02-26 00:00:00-05:00,176.165778457646,176.3240231972597,175.44118479248743,176.04917907714844,72697900,0.0,0.0,0.0
2015-02-27 00:00:00-05:00,175.94927602372124,176.21579622859966,175.39960034082944,175.44956970214844,108076000,0.0,0.0,0.0
2015-03-02 00:00:00-05:00,175.54948903718906,176.6155443222025,175.49951968138868,176.5572509765625,87491400,0.0,0.0,0.0
2015-03-03 00:00:00-05:00,176.1241617131455,176.60721999893983,174.96649170855645,175.83265686035156,110325800,0.0,0.0,0.0
2015-03-04 00:00:00-05:00,175.2329383983053,175.3079051142448,174.11691414667405,175.0913543701172,114497200,0.0,0.0,0.0
2015-03-05 00:00:00-05:00,175.41617580576917,175.56609653613216,174.7748856561059,175.28292846679688,76873000,0.0,0.0,0.0
2015-03-06 00:00:00-05:00,174.4168168123082,174.84990577575223,172.48459622869603,172.81773376464844,188128000,0.0,0.0,0.0
2015-03-09 00:00:00-04:00,173.01761435851117,173.89210351919905,172.85936958973704,173.5339813232422,89818900,0.0,0.0,0.0
2015-03-10 00:00:00-04:00,172.15975332067873,172.24303133627225,170.67725722590376,170.71890258789062,157121300,0.0,0.0,0.0
2015-03-11 00:00:00-04:00,170.97707323439667,171.1519786582891,170.23583159671782,170.31912231445312,110145700,0.0,0.0,0.0
2015-03-12 00:00:00-04:00,170.9520927370052,172.5511754312293,170.90212338849497,172.48455810546875,93993500,0.0,0.0,0.0
2015-03-13 00:00:00-04:00,172.2097211547332,173.17582491906492,170.3857636078455,171.4268341064453,162410900,0.0,0.0,0.0
2015-03-16 00:00:00-04:00,172.15974104285448,173.80879305121192,171.45180806470574,173.71717834472656,136099200,0.0,0.0,0.0
2015-03-17 00:00:00-04:00,172.9758851826877,173.58386657642993,172.38455176089013,173.2007598876953,94510400,0.0,0.0,0.0
2015-03-18 00:00:00-04:00,172.72605373032886,175.9575399824864,172.08475087228803,175.28292846679688,228808500,0.0,0.0,0.0
2015-03-19 00:00:00-04:00,174.8665179350638,175.29127008178068,174.09195495178136,174.4833984375,117917300,0.0,0.0,0.0
2015-03-20 00:00:00-04:00,175.43797546094166,176.53388558530708,175.2539281216473,176.02357482910156,177715100,0.931,0.0,0.0
2015-03-23 00:00:00-04:00,176.0319321229721,176.6091703322073,175.68057250976562,175.68057250976562,71784500,0.0,0.0,0.0
2015-03-24 00:00:00-04:00,175.55509076482818,176.0151963359786,174.626492946236,174.69342041015625,77805300,0.0,0.0,0.0
2015-03-25 00:00:00-04:00,174.90249289019783,175.1367325361997,172.09160437307193,172.1334228515625,159521700,0.0,0.0,0.0
2015-03-26 00:00:00-04:00,171.464220608944,172.6437803021698,170.76148871487146,171.7235565185547,153067200,0.0,0.0,0.0
2015-03-27 00:00:00-04:00,171.60649518198431,172.2924794898666,171.41407389656743,172.11680603027344,118939000,0.0,0.0,0.0
2015-03-30 00:00:00-04:00,173.1541000750421,174.51771991477221,173.13737778426432,174.216552734375,96180400,0.0,0.0,0.0
2015-03-31 00:00:00-04:00,173.3883276986149,174.09105958057938,172.63541618271094,172.6939697265625,126768700,0.0,0.0,0.0
2015-04-01 00:00:00-04:00,172.66050530750462,172.68560150599933,171.0877421212702,172.08326721191406,137303600,0.0,0.0,0.0
2015-04-02 00:00:00-04:00,172.01631956557972,173.15406056915427,171.83227228815556,172.7023162841797,86900900,0.0,0.0,0.0
2015-04-06 00:00:00-04:00,171.80721079229036,174.3838604315266,171.67336864403552,173.8651885986328,114368200,0.0,0.0,0.0
2015-04-07 00:00:00-04:00,173.89030487515691,174.64321651080544,173.3716329823816,173.40509033203125,81236300,0.0,0.0,0.0
2015-04-08 00:00:00-04:00,173.63097137316254,174.434075427146,173.23778049242375,173.99069213867188,89351900,0.0,0.0,0.0
2015-04-09 00:00:00-04:00,173.82337126184663,174.99456993478248,173.32979559004568,174.7603302001953,85548900,0.0,0.0,0.0
2015-04-10 00:00:00-04:00,175.01123979824226,175.7557899840656,174.81047025201786,175.71395874023438,72722900,0.0,0.0,0.0
2015-04-13 00:00:00-04:00,175.57180780317,176.20761230883235,174.86908860069826,174.91928100585938,74436600,0.0,0.0,0.0
2015-04-14 00:00:00-04:00,174.71849935662834,175.4379535663253,174.09106880509404,175.25390625,75099900,0.0,0.0,0.0
2015-04-15 00:00:00-04:00,175.7223632602783,176.5505633129396,175.63870075804124,176.04025268554688,99529300,0.0,0.0,0.0
2015-04-16 00:00:00-04:00,175.70566490305748,176.5004077798699,175.50488251481832,175.99009704589844,68934900,0.0,0.0,0.0
2015-04-17 00:00:00-04:00,174.79377376931495,175.03637461289986,173.17917930991808,173.96556091308594,191113200,0.0,0.0,0.0
2015-04-20 00:00:00-04:00,174.89421392779337,175.88973934629706,174.81056416029767,175.55511474609375,92189500,0.0,0.0,0.0
2015-04-21 00:00:00-04:00,176.24102895984797,176.39998004955876,175.04473436272824,175.3459014892578,72559800,0.0,0.0,0.0
2015-04-22 00:00:00-04:00,175.6889264490061,176.39165841170117,174.76032866465607,176.20761108398438,78264600,0.0,0.0,0.0
2015-04-23 00:00:00-04:00,175.8060377276809,177.3035124786743,175.68891786713732,176.65098571777344,102585900,0.0,0.0,0.0
2015-04-24 00:00:00-04:00,177.06931751609736,177.32865350391808,176.60919910297477,177.06094360351562,61327400,0.0,0.0,0.0
2015-04-27 00:00:00-04:00,177.62976043976505,177.7552414347737,176.1322858187617,176.32470703125,79358100,0.0,0.0,0.0
2015-04-28 00:00:00-04:00,176.2996545092876,176.93544631668829,175.12008180355005,176.88525390625,86863500,0.0,0.0,0.0
2015-04-29 00:00:00-04:00,175.99011512893404,176.75976188193656,175.34596216839117,176.15744018554688,125684900,0.0,0.0,0.0
2015-04-30 00:00:00-04:00,175.580176121344,175.97336696939254,173.68951048644487,174.39224243164062,161304900,0.0,0.0,0.0
2015-05-01 00:00:00-04:00,175.1786291570341,176.3247444702615,175.07824433971248,176.2829132080078,103399700,0.0,0.0,0.0
2015-05-04 00:00:00-04:00,176.7095497011237,177.37045041151927,176.60080374462314,176.78485107421875,70927200,0.0,0.0,0.0
2015-05-05 00:00:00-04:00,176.54223717733385,176.90197069016222,174.6181141302751,174.7603302001953,113326200,0.0,0.0,0.0
2015-05-06 00:00:00-04:00,175.31247456166437,175.62200290832195,172.97006441897184,174.04087829589844,135060200,0.0,0.0,0.0
2015-05-07 00:00:00-04:00,173.94050183363868,175.1619057521025,173.60587726795188,174.73524475097656,88244900,0.0,0.0,0.0
2015-05-08 00:00:00-04:00,176.41672528377873,177.23656421132716,176.33306277959574,177.03578186035156,155877300,0.0,0.0,0.0
2015-05-11 00:00:00-04:00,176.9939889472217,177.26168602209617,176.11558358680324,176.1908721923828,75708100,0.0,0.0,0.0
2015-05-12 00:00:00-04:00,175.35430527247587,176.20761446598536,174.52609228185415,175.66383361816406,119727600,0.0,0.0,0.0
2015-05-13 00:00:00-04:00,176.07376722622473,176.70119785602358,175.46307165411767,175.6973114013672,94667900,0.0,0.0,0.0
2015-05-14 00:00:00-04:00,176.7179713174611,177.62147315253043,176.44190024854174,177.52944946289062,95934000,0.0,0.0,0.0
2015-05-15 00:00:00-04:00,177.72181701660156,177.86403309232765,177.2366024708315,177.72181701660156,76510100,0.0,0.0,0.0
2015-05-18 00:00:00-04:00,177.55450201991877,178.5249183314989,177.48757455617042,178.27395629882812,74549700,0.0,0.0,0.0
2015-05-19 00:00:00-04:00,178.39107925742576,178.66715026325144,177.93096091438295,178.21539306640625,72114600,0.0,0.0,0.0
2015-05-20 00:00:00-04:00,178.31578588740035,178.84283171901396,177.77201776264067,178.0899200439453,76857500,0.0,0.0,0.0
2015-05-21 00:00:00-04:00,177.94766317454298,178.81769452776226,177.7803381605606,178.60855102539062,64764600,0.0,0.0,0.0
2015-05-22 00:00:00-04:00,178.22371851213407,178.6420055101832,178.11497257291344,178.18190002441406,57433500,0.0,0.0,0.0
2015-05-26 00:00:00-04:00,177.68836322823867,178.11502425972859,175.8479024557643,176.2661895751953,124308600,0.0,0.0,0.0
2015-05-27 00:00:00-04:00,176.7262706995305,178.17354025339603,176.31634481347524,177.93930053710938,93214000,0.0,0.0,0.0
2015-05-28 00:00:00-04:00,177.62978193051072,177.8472866032095,177.04418260777717,177.73854064941406,74974600,0.0,0.0,0.0
2015-05-29 00:00:00-04:00,177.67160325782152,177.71342174880883,176.36654976436023,176.63424682617188,124919600,0.0,0.0,0.0
2015-06-01 00:00:00-04:00,177.30354693947538,177.63817153032124,176.19926281248632,176.9940185546875,93338800,0.0,0.0,0.0
2015-06-02 00:00:00-04:00,176.53388145006198,177.5126716778676,175.90645083492186,176.8183135986328,91531000,0.0,0.0,0.0
2015-06-03 00:00:00-04:00,177.3537011384114,177.91420422812087,176.7931980487019,177.28677368164062,87820900,0.0,0.0,0.0
2015-06-04 00:00:00-04:00,176.57570360559043,177.2365915361448,175.47141965263435,175.78932189941406,151882800,0.0,0.0,0.0
2015-06-05 00:00:00-04:00,175.63872112425867,176.1657668662336,174.82724326586523,175.48814392089844,121704700,0.0,0.0,0.0
2015-06-08 00:00:00-04:00,175.37941043483968,175.53000042496774,174.33369271073263,174.4089813232422,89063300,0.0,0.0,0.0
2015-06-09 00:00:00-04:00,174.38388061523438,174.92766147679112,173.74808885083718,174.38388061523438,105034700,0.0,0.0,0.0
2015-06-10 00:00:00-04:00,175.1535226137789,176.8601409981624,175.09496906216725,176.47531127929688,134551300,0.0,0.0,0.0
2015-06-11 00:00:00-04:00,176.91868042500167,177.42899111737034,176.6844407070397,177.04417419433594,73876400,0.0,0.0,0.0
2015-06-12 00:00:00-04:00,176.2159801305467,176.91869935964078,175.41286332221878,175.68893432617188,135382400,0.0,0.0,0.0
2015-06-15 00:00:00-04:00,174.5428594772548,175.22048261021175,173.83176622421246,174.93605041503906,124384200,0.0,0.0,0.0
2015-06-16 00:00:00-04:00,174.7854103393516,175.97335672500574,174.60973693711037,175.8896942138672,85308200,0.0,0.0,0.0
2015-06-17 00:00:00-04:00,176.17413330078125,176.78484157303012,175.14515075160463,176.17413330078125,126708600,0.0,0.0,0.0
2015-06-18 00:00:00-04:00,176.77647586288757,178.47472031112082,176.20761158658254,178.00624084472656,165867900,0.0,0.0,0.0
2015-06-19 00:00:00-04:00,177.76244453860045,177.83809935991428,176.83773174298938,177.2160186767578,130478700,1.03,0.0,0.0
2015-06-22 00:00:00-04:00,178.14076360483526,178.71239501635898,177.91378627275304,178.1239471435547,70696000,0.0,0.0,0.0
2015-06-23 00:00:00-04:00,178.33403892905528,178.58623444175888,177.8548789993954,178.24996948242188,68476800,0.0,0.0,0.0
2015-06-24 00:00:00-04:00,177.9809996657153,178.35928658349772,176.9301955456538,176.95541381835938,92307300,0.0,0.0,0.0
2015-06-25 00:00:00-04:00,177.4598064888725,177.58589785351023,176.34174935602204,176.4174041748047,97107400,0.0,0.0,0.0
2015-06-26 00:00:00-04:00,176.77887962524358,177.02267337335255,175.8289613880443,176.3837890625,104174800,0.0,0.0,0.0
2015-06-29 00:00:00-04:00,174.89584785088476,176.3921919562065,172.6092969608472,172.68495178222656,202621300,0.0,0.0,0.0
2015-06-30 00:00:00-04:00,174.2316837373336,174.28213309801853,172.56721399621105,173.04638671875,182925100,0.0,0.0,0.0
2015-07-01 00:00:00-04:00,174.62689241109507,174.87908805794342,173.6433409328696,174.4335479736328,135979900,0.0,0.0,0.0
2015-07-02 00:00:00-04:00,174.91265504268014,175.08078113479377,173.85343629068694,174.2737579345703,104373700,0.0,0.0,0.0
2015-07-06 00:00:00-04:00,172.9791776749701,174.55957837696187,172.7774186625631,173.7777862548828,117975400,0.0,0.0,0.0
2015-07-07 00:00:00-04:00,173.97958643585173,174.9967578994981,171.58374730199034,174.87066650390625,173820200,0.0,0.0,0.0
2015-07-08 00:00:00-04:00,173.52561365038193,173.8114293353674,171.7014189636915,171.93679809570312,164020100,0.0,0.0,0.0
2015-07-09 00:00:00-04:00,174.0468405109423,174.30745079462216,172.13858882703636,172.24786376953125,144113100,0.0,0.0,0.0
2015-07-10 00:00:00-04:00,174.25696271522446,174.83700870682992,172.2898602606322,174.41668701171875,129456900,0.0,0.0,0.0
2015-07-13 00:00:00-04:00,175.6860351395877,176.4510107384212,175.64400041219736,176.34173583984375,106069400,0.0,0.0,0.0
2015-07-14 00:00:00-04:00,176.29975517338303,177.41781256338055,176.24090397155075,177.1067657470703,81709600,0.0,0.0,0.0
2015-07-15 00:00:00-04:00,177.14878570414876,177.6111421542407,176.56873968741533,177.04791259765625,97914100,0.0,0.0,0.0
2015-07-16 00:00:00-04:00,178.1071140778857,178.46859741210938,177.86333313445147,178.46859741210938,106683300,0.0,0.0,0.0
2015-07-17 00:00:00-04:00,178.4601792683151,178.67875475869351,178.04827221743292,178.61990356445312,89030000,0.0,0.0,0.0
2015-07-20 00:00:00-04:00,178.84693892565318,179.20840954292194,178.3929969925615,178.71243286132812,70446800,0.0,0.0,0.0
2015-07-21 00:00:00-04:00,178.57787220254363,178.83848243270182,177.7036087061174,178.00624084472656,77965000,0.0,0.0,0.0
2015-07-22 00:00:00-04:00,177.3168977062903,178.02304787711734,177.28327761586982,177.68678283691406,88667900,0.0,0.0,0.0
2015-07-23 00:00:00-04:00,177.82130565850667,177.9221787665011,176.32496136298496,176.68643188476562,90509100,0.0,0.0,0.0
2015-07-24 00:00:00-04:00,176.78730311546062,176.84614148116313,174.51756858396737,174.85382080078125,117755000,0.0,0.0,0.0
2015-07-27 00:00:00-04:00,173.96271306826208,174.47550595459683,173.39106899843418,173.83660888671875,132361100,0.0,0.0,0.0
2015-07-28 00:00:00-04:00,174.67729522621187,176.11480115646938,173.84506642776893,175.97189331054688,123544800,0.0,0.0,0.0
2015-07-29 00:00:00-04:00,176.09795128763133,177.4093527564349,175.95504346882052,177.18238830566406,105791300,0.0,0.0,0.0
2015-07-30 00:00:00-04:00,176.66964424729292,177.39259818351167,176.0475634282017,177.22447204589844,91304400,0.0,0.0,0.0
2015-07-31 00:00:00-04:00,177.7288041114608,177.75402238416638,176.66959817623032,176.95541381835938,103266900,0.0,0.0,0.0
2015-08-03 00:00:00-04:00,176.92179332037287,176.98063168081657,175.40021818320392,176.35855102539062,113965700,0.0,0.0,0.0
2015-08-04 00:00:00-04:00,176.28291522861923,176.7452716557032,175.52634131317282,176.013916015625,81820800,0.0,0.0,0.0
2015-08-05 00:00:00-04:00,176.9133993897071,177.6363532203595,176.30813512091905,176.59396362304688,85786800,0.0,0.0,0.0
2015-08-06 00:00:00-04:00,176.77887803667926,176.88816577293218,174.55958018599858,175.14804077148438,116030800,0.0,0.0,0.0
2015-08-07 00:00:00-04:00,174.9883388593581,175.13964851917603,173.90390165519338,174.81179809570312,117858000,0.0,0.0,0.0
2015-08-10 00:00:00-04:00,175.9298905818596,177.0983846661299,175.9298905818596,177.0143280029297,80270700,0.0,0.0,0.0
2015-08-11 00:00:00-04:00,175.66921824158828,176.08953986003928,174.65203428096981,175.41702270507812,126081400,0.0,0.0,0.0
2015-08-12 00:00:00-04:00,174.10565006664132,175.81215509325716,172.63452415906218,175.62721252441406,172123700,0.0,0.0,0.0
2015-08-13 00:00:00-04:00,175.46748399462155,176.1568177031588,174.86221975251067,175.4086456298828,89383300,0.0,0.0,0.0
2015-08-14 00:00:00-04:00,175.21530476937184,176.12320121724096,175.07239692487406,176.04754638671875,72786500,0.0,0.0,0.0
2015-08-17 00:00:00-04:00,175.45071160371475,177.03111267089844,174.98835511044214,177.03111267089844,79072600,0.0,0.0,0.0
2015-08-18 00:00:00-04:00,176.75362857349867,177.10669716616857,176.28287044993883,176.51824951171875,71692700,0.0,0.0,0.0
2015-08-19 00:00:00-04:00,175.77010409702893,176.5434943919107,174.3073929679433,175.12281799316406,172946000,0.0,0.0,0.0
2015-08-20 00:00:00-04:00,173.60126251028643,175.0976067239922,171.40718274096733,171.46603393554688,194327900,0.0,0.0,0.0
2015-08-21 00:00:00-04:00,169.58297777967283,171.44080520934696,166.04387649330096,166.30447387695312,346588500,0.0,0.0,0.0
2015-08-24 00:00:00-04:00,157.61225212549687,166.01027235814854,153.33336702446235,159.30194091796875,507244300,0.0,0.0,0.0
2015-08-25 00:00:00-04:00,164.28694813510197,164.30376459621561,157.1330767818242,157.42730712890625,369833100,0.0,0.0,0.0
2015-08-26 00:00:00-04:00,161.47080670283324,163.74894342835313,158.35201364134647,163.47154235839844,339257000,0.0,0.0,0.0
2015-08-27 00:00:00-04:00,165.62353681709763,167.64107548756428,164.10197458593433,167.51498413085938,274143900,0.0,0.0,0.0
2015-08-28 00:00:00-04:00,166.86773658895007,167.99419581283564,166.38016181431257,167.5234375,160414400,0.0,0.0,0.0
2015-08-31 00:00:00-04:00,166.5398680664581,167.3973279445032,165.6151551757035,166.16998291015625,163298800,0.0,0.0,0.0
2015-09-01 00:00:00-04:00,162.3450814553504,163.7321510363764,160.33594384453352,161.21022033691406,256000400,0.0,0.0,0.0
2015-09-02 00:00:00-04:00,163.60601088781144,164.31216107731026,161.75659801299076,164.27012634277344,160269300,0.0,0.0,0.0
2015-09-03 00:00:00-04:00,164.98463637774822,166.4893949488421,163.89181043603043,164.38778686523438,152087800,0.0,0.0,0.0
2015-09-04 00:00:00-04:00,162.11811166240977,162.96715701919217,161.0757090560294,161.8995361328125,207081000,0.0,0.0,0.0
2015-09-08 00:00:00-04:00,164.7156200878188,166.11949260244535,164.06832127375145,165.96817016601562,116025700,0.0,0.0,0.0
2015-09-09 00:00:00-04:00,167.55701167110306,167.683103022399,163.37901386886455,163.74888610839844,149347700,0.0,0.0,0.0
2015-09-10 00:00:00-04:00,163.5555774816585,165.79169199912812,163.29498008060006,164.6400146484375,158611100,0.0,0.0,0.0
2015-09-11 00:00:00-04:00,164.24492323444312,165.4554518685684,163.53037116293268,165.38819885253906,119691200,0.0,0.0,0.0
2015-09-14 00:00:00-04:00,165.56471245111297,165.61514900196477,164.28693091166673,164.77450561523438,79452000,0.0,0.0,0.0
2015-09-15 00:00:00-04:00,165.27888068285216,167.2796158531376,164.7324676655686,166.83407592773438,113806200,0.0,0.0,0.0
2015-09-16 00:00:00-04:00,167.13672085229632,168.47334073104344,166.79205399233265,168.2799835205078,99581600,0.0,0.0,0.0
2015-09-17 00:00:00-04:00,168.145511931313,170.55815460660517,167.5234311402809,167.90171813964844,276046600,0.0,0.0,0.0
2015-09-18 00:00:00-04:00,165.377640285381,167.88731916337602,164.74387999740873,165.15792846679688,223657500,1.033,0.0,0.0
2015-09-21 00:00:00-04:00,165.9944791737902,167.04228782059096,164.95511602147232,166.01138305664062,105726200,0.0,0.0,0.0
2015-09-22 00:00:00-04:00,163.83123326629254,164.32134267873985,162.71580917716065,163.85658264160156,153890900,0.0,0.0,0.0
2015-09-23 00:00:00-04:00,164.02557199679572,164.498777496648,163.0115583694147,163.59461975097656,92790600,0.0,0.0,0.0
2015-09-24 00:00:00-04:00,162.3693678137745,163.46788813838927,161.02579920378224,163.0031280517578,159378800,0.0,0.0,0.0
2015-09-25 00:00:00-04:00,164.4734759228868,164.77768138889869,162.0820854611046,162.96090698242188,155054800,0.0,0.0,0.0
2015-09-28 00:00:00-04:00,162.05673820713056,162.16659412220878,158.5583817490203,158.87103271484375,178515900,0.0,0.0,0.0
2015-09-29 00:00:00-04:00,159.0907185201009,160.3328895782618,157.9583904651627,158.96395874023438,159045600,0.0,0.0,0.0
2015-09-30 00:00:00-04:00,160.86526707477822,162.0989928508,160.07941045869202,161.92999267578125,163452000,0.0,0.0,0.0
2015-10-01 00:00:00-04:00,162.31022476572141,162.65668345958522,160.40049854291308,162.35247802734375,131079000,0.0,0.0,0.0
2015-10-02 00:00:00-04:00,160.35824634006175,164.80301356293404,159.80897972311539,164.7776641845703,211003300,0.0,0.0,0.0
2015-10-05 00:00:00-04:00,166.01138139225287,167.93801141357318,165.90152549565366,167.70985412597656,126320800,0.0,0.0,0.0
2015-10-06 00:00:00-04:00,167.57467993906644,168.1408376220022,166.46771395497657,167.13526916503906,110274500,0.0,0.0,0.0
2015-10-07 00:00:00-04:00,168.07321567961085,168.85908510629437,166.87329780209694,168.50418090820312,124307300,0.0,0.0,0.0
2015-10-08 00:00:00-04:00,168.11552870818448,170.31257021329571,167.8113231596905,170.0252685546875,153055200,0.0,0.0,0.0
2015-10-09 00:00:00-04:00,170.16891648505745,170.60831446348223,169.49290273393262,170.1266632080078,107069200,0.0,0.0,0.0
2015-10-12 00:00:00-04:00,170.20269438206986,170.48999600710752,169.77174194451337,170.28720092773438,56395600,0.0,0.0,0.0
2015-10-13 00:00:00-04:00,169.55200486120242,170.82798388392692,169.04500434430113,169.21400451660156,88038700,0.0,0.0,0.0
2015-10-14 00:00:00-04:00,169.15484798417774,169.7379095405533,168.10703917574557,168.4027862548828,99106200,0.0,0.0,0.0
2015-10-15 00:00:00-04:00,169.0703557909591,170.99698614527193,168.69854767102385,170.98854064941406,134142200,0.0,0.0,0.0
2015-10-16 00:00:00-04:00,171.39412210258195,171.7828211653738,170.62515657790928,171.76593017578125,114580100,0.0,0.0,0.0
2015-10-19 00:00:00-04:00,171.1153059380903,171.8504638671875,170.8026549372353,171.8504638671875,76523900,0.0,0.0,0.0
2015-10-20 00:00:00-04:00,171.41105361839,172.24760902406024,171.15754690089798,171.63075256347656,78448500,0.0,0.0,0.0
2015-10-21 00:00:00-04:00,172.05327507144395,172.20537137940624,170.39704220826442,170.56605529785156,102038000,0.0,0.0,0.0
2015-10-22 00:00:00-04:00,171.52086444578663,173.65874791610787,170.56600780371915,173.44749450683594,174911700,0.0,0.0,0.0
2015-10-23 00:00:00-04:00,175.12911696309573,175.7206240676676,174.3263564001848,175.34881591796875,144442300,0.0,0.0,0.0
2015-10-26 00:00:00-04:00,175.17135338408755,175.23049764191182,174.5460385657523,174.9178466796875,69033000,0.0,0.0,0.0
2015-10-27 00:00:00-04:00,174.24182077112815,174.91783430373616,173.89536206275727,174.579833984375,77905800,0.0,0.0,0.0
2015-10-28 00:00:00-04:00,174.9178083982419,176.59093165089416,174.25025335350918,176.56558227539062,135906700,0.0,0.0,0.0
2015-10-29 00:00:00-04:00,176.05866083216594,176.83607211533183,175.94035939546438,176.46426391601562,90525500,0.0,0.0,0.0
2015-10-30 00:00:00-04:00,176.65851314146408,176.97962238459098,175.5431020711469,175.70364379882812,131076900,0.0,0.0,0.0
2015-11-02 00:00:00-05:00,176.03323823181077,177.97675918445648,175.90647845627896,177.78240966796875,86270800,0.0,0.0,0.0
2015-11-03 00:00:00-05:00,177.42753422697035,178.855609496166,177.19937690918695,178.2978973388672,95246100,0.0,0.0,0.0
2015-11-04 00:00:00-05:00,178.59367893297312,178.72042585048925,177.21630225782124,177.75711059570312,96224500,0.0,0.0,0.0
2015-11-05 00:00:00-05:00,177.81622316110582,178.2809832656283,176.68390792018604,177.57962036132812,78408700,0.0,0.0,0.0
